ID,V_Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,Label
184139,126116,0.395869361,-4.351932592,-4.128101903,-1.116898374,-0.60729333,-0.207449956,1.303564386,-0.71608841,-2.416921021,1.419292922,-0.164882237,-0.637680824,0.44470718,0.65395318,-1.137779657,-0.775707479,0.193162856,0.652948632,0.348920115,1.751363296,0.735499932,0.224053865,-1.161464605,-0.193794777,0.382574404,0.19454028,-0.278211188,0.08345679,1.328802499,4.788440084,0
93453,64430,-9.67119663,-12.72190286,-0.071958855,1.670308671,-0.113068356,-1.048651577,2.154365848,-0.835555443,0.429784997,0.003754341,-0.049233668,-0.445598225,0.498600885,-1.427462007,-0.159268612,1.012468944,0.426506002,-1.664311625,-0.138647712,2.29420735,0.181503366,-0.052525552,2.70050657,0.442930329,1.16053039,-0.315998106,-0.040142481,1.237080307,2.37964264,2.067825855,0
76076,56390,-1.925576465,-1.871805241,2.035055816,-0.307053583,-0.038640738,0.461082693,0.397691923,0.209438447,-1.107422131,0.120290976,0.394413314,-0.301297853,-0.869038609,-0.121302833,-0.496546865,-1.297279776,-0.431543081,1.935387862,-1.594087455,0.444422725,0.069613224,0.006414317,0.51422792,-0.404795127,0.577621277,-0.308363207,-0.226018397,-0.123753464,0.397819575,2.64999344,0
138566,82735,-2.328206924,-1.153903856,2.204598177,0.193213636,-1.09465476,1.06661923,-0.299405465,0.909381639,1.177923539,-1.535978634,-2.554810078,0.563242029,0.640197362,-1.228303672,-1.907876278,0.212777473,-0.081602187,0.367487721,0.066525955,0.848819944,0.275748649,0.465109896,0.152665205,-0.479238235,0.762279457,0.69507537,0.106300853,-0.080516501,0.353105457,-0.074079949,0
23651,32856,-0.42455165,0.83763864,0.886786613,0.389902301,0.677523414,1.041267286,0.795124157,0.207957537,-0.413316036,-0.326115506,-0.000771708,0.600634056,0.078823654,0.004013096,-0.937789576,-0.287123477,-0.418548791,0.031469659,0.524532759,-0.11757733,-0.041866857,0.014454708,-0.3303194,-1.116730488,0.349753647,-0.317877176,-0.049025754,-0.012122198,0.068158709,-5.845459974,0
205361,135716,0.131957386,0.83959701,-0.546641418,-0.71206797,0.912026244,-0.416324801,0.721105177,0.168382209,0.025258488,-0.619645151,0.402439527,-0.631042529,-2.120742457,-0.404543915,-0.689562685,0.69613272,0.131677735,0.62760561,0.176454831,-0.099468947,-0.350775138,-0.949107178,0.051831688,0.197119341,-0.48287242,0.118521815,0.210146566,0.055920005,0.002924557,-0.795636653,0
156174,107494,-0.455715963,1.560538357,0.512847608,4.535436236,0.857713925,1.405809143,-0.14727811,0.724246925,-0.651471016,1.215402873,0.543338211,-2.911434741,0.839683603,2.1655682,-1.586765303,-0.249989926,1.0278166,0.972055119,1.532453981,0.168240246,0.070886956,0.523746644,-0.131400252,0.180735507,-0.522469601,0.45368562,0.325197283,0.174634491,0.012970293,-0.670861899,0
231174,146646,1.884478025,-0.360849381,0.268766305,1.762972548,-0.61835252,0.55688005,-0.981716097,0.285363695,-0.166463149,1.191139958,0.441517803,0.684518514,0.764042128,-0.382513403,-0.693462619,1.884092823,-1.171476719,0.009642525,-0.738503883,-0.061088508,-0.009900006,-0.04640915,0.373673115,-0.391442624,-1.011402184,2.051018162,-0.127261187,-0.072396425,0.033573758,4.57364687,0
50872,44692,1.26323623,0.417480052,0.336226001,0.689737145,-0.252054034,-1.037854657,0.171660478,-0.271240777,-0.140224508,-0.310290293,0.142633067,0.883146624,1.456966877,-0.540657187,0.955314411,0.429907532,-0.072244235,-0.445632671,-0.234314008,0.001620925,-0.286570874,-0.738577148,0.117412515,0.388133969,0.26885348,0.099245494,-0.014952704,0.020928813,0.003905351,0.709639531,0
21555,31739,-1.135226051,0.029720129,1.485493358,0.508696401,-0.392448829,-0.020742792,1.360202508,-0.024845492,-0.790479943,-0.677895212,-0.24501702,-0.427545498,-0.480716108,0.438798566,1.528435549,-0.402983582,0.243773587,-0.52519517,0.382691443,0.630648613,0.040069856,-0.425493366,0.464211136,0.0333037,0.169373409,0.325301987,-0.054697539,0.088197411,0.323940217,1.915669232,0
136540,81757,-0.558573007,0.735966554,1.442368014,-0.299121613,0.743336785,-0.193831118,0.544274047,0.04046533,-0.901864047,-0.392778318,0.661722089,0.809297971,0.947693096,0.182204545,0.113163348,0.578972758,-0.992384349,0.355759318,0.678903571,0.103347348,-0.122403087,-0.517132634,-0.121783542,-0.492520555,-0.216603384,0.081503145,0.058468385,0.095511612,0.000950274,-6.194896481,0
3425,2936,-0.700817485,0.925062546,1.565337157,0.050919702,0.125015781,-1.20022442,1.024694318,-0.52349417,0.289357673,0.365051843,0.156188319,-0.604732664,-0.843401482,-0.760404059,1.064845756,0.153306769,-0.048467765,-0.225051714,-0.207749902,0.220253084,-0.388588051,-0.649617973,0.123267309,0.64122398,-0.209976074,0.014652052,-0.087056436,-0.323802527,0.009878069,-6.016597173,0
247622,153642,-0.330119598,-0.447123369,0.458960841,-2.079053889,1.246309869,4.664358887,-1.556270918,1.30901903,0.145042757,0.484076686,-0.646215435,-0.537904262,-0.055149161,-1.139122137,-0.391684498,0.31286211,0.710444431,-1.154700128,1.680216431,0.30920611,0.216269215,0.870190656,-0.027915078,0.739538946,-0.757997137,-0.068416508,0.266756648,0.267672456,0.000677735,4.974611769,0
93888,64637,0.843824928,-1.380279524,0.306689493,-0.43607826,-0.723496382,1.064754769,-0.71137061,0.412838683,-0.373045312,0.262719565,0.505616223,-0.309469515,-0.923181016,-0.102300961,0.694884664,-0.725193594,2.055565139,-3.675403826,-0.781119319,0.218365833,0.204760922,0.415163027,-0.013840914,-0.629247428,0.07920279,-0.147042531,0.050350549,0.044191985,0.237400669,1.326057446,0
164459,116734,-0.600795311,0.039600777,-0.245226243,-2.507326157,0.712771967,-0.445821278,0.088625414,-0.85323625,-1.243319976,0.477613334,0.4243115,-0.318150114,0.109627081,0.028306998,-1.10605691,1.44183938,-0.574807652,-0.522368421,0.088836181,-0.103585674,1.281405534,1.310069173,-0.19531628,0.39112658,-0.270737956,-0.145285557,0.512881743,0.240967911,0.055118623,2.733507437,0
175871,122533,2.053170508,0.257581503,-1.660666869,0.427657958,0.511262015,-0.880618831,0.24522188,-0.294768153,0.309406671,-0.419428445,-0.369714969,0.769244311,1.179303123,-1.073692926,0.070785915,0.25839205,0.416729005,-0.466583985,0.03918774,-0.078991817,-0.342426514,-0.839943829,0.335829274,0.59711609,-0.239342741,0.169274744,-0.059686517,-0.027443074,0.00051103,3.454157736,0
247446,153584,2.09100629,-1.591826465,-1.088209794,-1.634968725,0.746808014,4.390982139,-2.270203904,1.251418311,0.848227934,0.524340648,-0.526289718,-0.099392274,0.006888087,-1.011399368,-0.633844824,0.82171524,0.416532408,-1.429213297,0.666628052,0.017407902,0.142629073,0.599085901,0.273082237,0.753915873,-0.307082193,-0.174055997,0.093101506,-0.057878172,0.009429122,2.59033821,0
133865,80560,-0.688300131,0.209121449,1.514101287,-2.539694105,-0.299716928,-0.645432973,0.523862459,-0.138684935,1.338231996,-1.894885832,-1.016870477,1.049115544,1.196826529,-0.735455567,-0.172474184,-0.422791784,-0.494347371,0.055611058,0.218743713,-0.07929007,0.163461625,0.77730552,-0.36283078,0.008696777,0.18227457,-0.046124698,0.017980599,0.117089594,0.059836478,5.914038825,0
178753,123769,-2.690170656,3.206976203,-2.747048683,-1.214947355,-0.427764049,-2.095645096,0.244430763,1.260152977,0.017107897,0.464862321,-1.33876044,0.697871492,0.162541215,1.516672646,-0.262076292,-0.315915535,0.215092561,-0.358291798,-0.321356604,0.262449311,0.246111731,0.784596229,0.057187558,0.074853566,0.102694984,0.118052312,0.523954766,0.372003553,0.000621924,3.708466751,0
224398,143780,-0.554412104,1.220743091,2.671590772,4.121026312,0.039916341,2.211158477,-0.23349142,0.534364367,-1.416950695,1.293632053,-1.726630411,-0.618971753,1.481698686,-0.69007938,1.378099856,0.733202938,-0.471747348,1.080014553,1.099941028,0.634869517,0.186094859,0.656173273,-0.235486359,0.052748579,0.153783613,0.562437082,0.383080268,0.178588327,0.075810994,-1.756152679,0
72744,54843,-1.87650476,1.007935172,1.469516131,0.068948345,-0.778204411,0.122006892,-0.737674963,1.108662232,0.299666744,-0.77604562,-2.028993671,-0.334153536,-0.612301824,0.121685072,0.171201915,0.557260476,-0.041217739,0.368609657,0.533799596,-0.264481254,-0.089846369,-0.212336761,-0.000247671,-0.440667134,0.407455038,0.421089592,-0.156536201,-0.05205411,0.005550888,-2.189056766,0
189591,128478,1.615084226,-0.303788333,-2.640946379,1.185244288,1.540806453,0.499286155,0.986078484,-0.074590695,-0.283562872,0.138258404,-0.115241285,0.382677468,-0.479913473,1.086553258,0.765502033,-2.05303685,0.950054248,-2.307574469,-1.845130837,-0.112985405,0.501125495,1.450242445,-0.232155852,-1.396329866,0.514271813,-0.060652372,-0.034506932,-0.059279805,0.208597261,2.617301784,0
127652,78419,0.933537408,-0.780001228,1.104825894,0.30358618,-1.474700162,-0.30022128,-0.710418467,0.216367451,0.793158778,-0.110703491,1.09328354,0.398466735,-1.208505164,0.130302114,0.130590553,0.575821433,-0.350789439,0.490760559,0.118018735,0.111405003,0.190593853,0.35718342,-0.124924673,0.593423995,0.052454768,1.070768089,-0.085119253,0.013659325,0.160041589,7.759908635,0
202896,134544,-0.680122166,0.094296583,0.971556885,-2.332023922,-0.637228077,-0.224275987,-0.434706467,0.607825319,-1.033404822,-0.326350701,0.063983789,-0.529228052,-0.706813002,0.033392303,-1.145487581,1.701615772,-0.232102997,-0.390662674,0.140204038,-0.122305854,0.48056445,1.09603889,-0.257986047,-0.386684558,-0.051206728,-0.165862385,-0.021140025,0.040175692,0.025673677,-0.188070394,0
266440,162337,1.616732755,-0.462150254,-2.533904359,1.308004212,0.927848706,-0.672214178,1.263647364,-0.624104854,-0.189814544,0.146886038,-1.597150539,0.754327056,1.598210131,0.352267944,-0.506201227,-0.467283165,-0.681911894,-0.301027578,0.062712978,0.381762524,0.26624196,0.425348437,-0.455278598,-0.922162453,0.697431795,-0.351492041,-0.088371905,-0.017800541,0.345275937,9.147302773,0
126939,78158,-0.695667979,0.450399365,1.42822329,1.017886195,0.149662549,0.62880981,0.718019255,0.312466139,-0.457561239,-0.32559222,0.450575031,-0.282995744,-2.030244955,0.590321917,-0.388836715,-0.706404152,0.26555566,0.153985004,0.886876812,0.103173498,0.052665806,0.078801445,-0.048756665,-0.349271298,0.180092722,-0.242547774,0.079921808,0.096046879,0.120459569,-4.506625217,0
36593,38613,1.387387439,-0.374376643,-0.330170325,-0.952615813,-0.038165442,-0.238529287,-0.137379842,-0.19316869,-1.162155349,0.547094837,-0.640890057,-0.233173947,1.308027491,-0.157475615,0.716557133,0.870591868,0.230444926,-2.153282695,0.799036125,0.187886044,-0.208831391,-0.722899785,0.009767177,-0.943743,0.42400926,-0.437084225,-0.005889593,-0.000513307,0.047790555,-4.036867466,0
101395,67823,1.247174395,-1.269722361,1.471963137,-0.393558501,-1.707665605,1.068182886,-1.834544593,0.602619229,0.712405933,0.43860561,0.215811285,-0.205848168,-1.506840657,-0.91154701,-1.628379311,0.633583293,0.869742624,-1.021089715,1.052026868,-0.085293656,0.191779642,0.788895294,-0.09885538,-0.274660234,0.378000262,-0.014049467,0.097903036,0.021247541,0.00495984,-1.534786649,0
124396,77278,-0.791600974,0.4215394,2.485072748,-1.994194895,-0.324889006,-0.287068572,0.365997033,0.04222703,1.436948464,-1.50222886,-0.362134697,0.314286124,-0.432772962,-0.46564701,0.973938588,-0.658909335,-0.183810528,-0.176134432,-0.333289137,0.025446286,-0.039559345,0.375937566,-0.367368179,0.075997403,0.470711273,-0.760395525,0.222533115,-0.099719542,0.002208233,-1.285681339,0
153892,100526,-0.201547173,0.797469366,0.206820965,-0.582590179,0.838538963,-0.551827925,0.750514645,-0.149206164,1.139980258,-0.492141119,1.279477038,-1.903582542,1.53579721,1.70076991,-1.780044251,0.205611026,-0.114416196,0.198945678,0.219823218,-0.112294265,-0.389783585,-0.718340208,0.160741034,-0.583790899,-0.455578255,0.108548994,0.099810238,0.03863485,0.00289892,-2.626573856,0
275114,166380,-0.590151443,0.741400433,1.940421624,-0.748184723,0.780424185,0.370732643,0.861790552,-0.423900752,0.481135814,-0.39913974,-1.504241419,-0.183370519,0.707780248,-0.767917746,0.815596245,-0.015912216,-0.952077577,0.130298263,0.781296059,0.125179221,-0.306565871,-0.53112717,-0.484577061,-1.071777303,0.36128606,-0.452271685,-0.500832867,-0.393047479,0.006057301,0.338521421,0
2733,2275,-2.188911172,1.505635129,0.710930462,1.493559198,-1.056892433,1.096597546,-1.134935237,1.83849266,0.685470199,-0.482513874,-2.469240265,0.312804385,-0.870018851,0.151883555,-1.25485191,-1.028749152,1.408604886,-0.59415272,1.537204242,0.050921532,-0.361050676,-0.833619561,-0.085936594,-0.781677364,0.166123239,-0.30362938,0.278235813,0.087276924,0.016958791,1.164641767,0
233069,147435,-1.077815237,0.425123222,0.226609311,0.253326591,1.975886552,-0.848758107,1.077456099,-0.139647856,-0.872682124,-0.267726144,0.209607636,0.567797958,-0.301017832,0.569112061,-1.557943426,-0.48169442,-0.596257952,0.111798115,0.10316628,-0.09202558,0.182513399,0.482139689,-0.390247966,-0.396485343,0.632370704,-0.503993402,-0.111332242,0.243858783,0.008722322,-3.786237492,0
236193,148709,-0.013965827,0.767565312,-0.345323548,0.863674193,1.678459449,1.119238158,0.416857067,0.103702097,-0.160468715,0.155321861,-0.065459273,-0.485831458,-0.314978755,-0.828785238,2.239751559,-1.685832162,2.073482688,-1.067742195,1.714448381,0.291118762,-0.245474035,-0.171284079,0.132763371,-0.634117982,-1.474925201,0.547357642,0.265499054,0.069929694,0.002362385,3.111072745,0
267176,162661,-1.240150052,0.017402586,2.254990312,-1.314932612,1.053064157,0.55029107,0.02094664,0.134447663,0.387075211,-0.816661859,0.292836266,0.922231335,1.055790415,-0.695546582,-0.325838808,0.857783164,-1.555034142,0.930134801,-0.303053451,0.062185836,0.057956368,0.267069673,-0.465945611,0.103843729,0.549462767,-0.426374465,-0.228223958,-0.108612578,0.012498274,-0.516144605,0
116529,74322,-0.663735987,-0.531922713,0.953381054,-1.457811144,-0.423861195,-1.086517349,0.196581776,-0.170922153,-1.361576511,0.482230863,1.132113953,0.513247414,0.33020257,0.096635847,-0.502384363,-0.879650566,-0.604058717,1.360776219,-1.125307447,-0.638888893,-0.255402574,-0.2959721,0.235032089,0.552823134,-1.479020125,0.520128314,0.147637812,0.169366574,0.132769019,1.802070203,0
149995,92348,2.058798283,0.397084998,-1.415159047,1.598743334,0.541032896,-1.085847167,0.575344568,-0.538846727,1.420375038,-0.128642925,0.074419069,-1.91435113,1.894020138,1.860087562,-1.3214231,-0.806020043,0.558530762,-0.455082238,-0.41953664,-0.328317703,-0.117542899,0.234283937,-0.003712705,-0.082374383,0.456671055,-0.524256409,-0.036763125,-0.070623527,0.003177937,4.750130523,0
51861,45163,-1.347399801,0.448600765,1.842410531,-3.064556344,0.269714047,-1.412325441,0.690219803,-0.152024117,0.694142371,-1.900891533,0.298563088,0.962103135,0.474943593,-0.093868952,0.746207122,-0.265065051,-0.426092483,-1.080151508,-1.145393429,-0.342449897,-0.203563466,-0.594666324,-0.248346083,0.421144488,0.267049915,-0.520619981,-0.197932489,0.018627013,0.002809682,-5.670908374,0
129515,79122,1.173715615,-0.425421557,1.037765678,-0.029999137,-1.030577176,0.050147969,-0.779982644,0.218086738,0.861470076,-0.23098577,0.739262713,1.006918347,-0.023039546,-0.257483441,-0.36948709,0.461446102,-0.442249152,0.23135545,0.665233625,-0.035962338,-0.067604091,-0.108119617,-0.006465678,0.09721985,0.114954687,0.999609841,-0.032052509,-0.006319696,0.022706469,5.164120967,0
36135,38415,1.089814901,-0.171385863,0.340426928,1.343093948,-0.415765156,-0.195802572,-0.038880636,-0.037544081,0.721038257,-0.191943348,-1.411889442,-0.019170494,-0.685355125,-0.01489759,-0.303412792,-0.25248392,-0.13250008,-0.133083157,0.195182728,-0.035992564,-0.048409479,-0.083516956,-0.240948337,-0.10154567,0.75923312,-0.274434432,0.006367239,0.016283892,0.10175817,-0.078081636,0
272464,165104,2.004514438,0.258969248,-3.637841733,0.42535531,3.260440771,3.035429922,0.076818332,0.682521763,-0.012870175,-0.317615777,0.18348839,0.048713578,-0.474211309,-0.774068758,0.019421536,-0.278256597,0.89464789,-0.02892694,-0.498770143,-0.176680628,-0.048441249,-0.005849481,0.022748738,0.592495973,0.529183969,-0.46716387,0.015906,-0.03342187,0.001702622,-6.364300955,0
180617,124625,-1.982097125,1.482920732,-0.321550441,-1.373272613,-0.174695957,-0.479791847,1.444102455,0.452896672,-0.649723708,-1.452577937,-1.129914652,0.64140822,0.716651267,0.606915377,-0.557530476,-0.026775308,-0.210319224,-0.59097852,-0.262621492,-0.367320436,-0.150336083,-0.409143349,-0.129867459,0.754402419,1.096773607,-0.082956723,-0.155174456,-0.112016861,0.208007561,2.099272037,0
72604,54780,1.241685052,0.192923181,0.133934377,0.404359143,-0.451180008,-1.43653935,0.324122783,-0.359191381,-0.052524015,-0.143244467,0.062296184,0.458596355,0.217171604,0.384740569,0.80157661,-0.129011731,-0.14269078,-0.65297981,-0.118291274,-0.055143242,-0.018341654,-0.087605096,-0.050272896,0.75887292,0.472249651,0.565917298,-0.070020115,0.006775469,0.033707285,-3.020912676,0
24889,33430,1.298108672,0.018673913,0.017828047,0.241265219,-0.02627854,-0.050016103,-0.19819167,0.14377548,0.167547791,0.162961726,0.114624395,-0.381687526,-1.545742805,0.774999596,0.635651358,0.925523937,-0.984576974,0.588307473,0.618743229,-0.178119738,-0.313036854,-1.00724881,-0.016302211,-0.901275222,0.252380863,0.166730767,-0.044454438,-0.014665796,0.001577261,1.397972894,0
95539,65367,0.970499899,-1.258628331,1.589073627,1.163178002,-1.810580319,0.957903548,-1.382876436,0.464676585,0.779546359,0.377891661,-1.671273571,-0.144055168,-1.311661188,-0.840128441,-1.395266305,-2.31629085,0.963175618,0.755462551,-0.892779375,-0.523408593,-0.426069242,-0.496820015,-0.022400471,0.037461399,0.295822705,-0.271619642,0.137273346,0.050262109,0.133190399,2.811539047,0
264666,161532,-1.777528629,-0.810284822,-0.233867057,-0.381965986,-2.04792732,0.363623825,1.824092022,-0.051214369,0.659617068,-1.203076562,-1.176841585,0.396982217,0.621101788,-0.164816542,0.060781627,0.369629337,-0.539990924,0.227267698,-0.393840968,-0.539691132,0.268622852,1.253783071,0.615651158,0.079157685,-0.902718359,-0.04011291,0.132775913,0.234689123,0.620039382,0.450107784,0
280529,169585,-0.962564454,0.303639336,0.953202922,-0.876396074,1.242391315,0.60322142,0.82999927,0.169023103,-0.668088449,-0.796921635,-0.138959275,0.434600629,0.595900396,0.050405929,-0.601922985,0.501107601,-1.068624608,0.617560352,0.594661796,0.336126672,0.022040768,-0.187385875,-0.27265157,-0.270882877,0.790602263,0.35798027,-0.064776506,0.050756993,0.112013272,-4.666085428,0
182472,125417,1.837264999,-1.265590769,-2.888237041,-1.462331773,0.605747031,0.06315994,0.354037233,-0.132551496,-0.963522264,0.703124552,1.045513668,0.362530527,-0.745839008,1.127247657,0.051944885,-3.055011313,0.856632153,-0.141327925,-1.044734477,-0.446705817,0.102193091,0.630470417,-0.187664486,-1.325339055,0.175128613,1.360582811,-0.126898921,-0.09695738,0.20323459,-0.110665876,0
77209,56949,1.340079825,-0.433085287,0.512729428,0.704838509,-0.870407681,-0.136824244,-0.565678872,-0.003738203,-0.359700022,0.720414938,-1.684317707,-0.410726106,-0.516753533,-0.18012767,-0.456064957,-1.704347202,0.122943878,1.204421989,-0.608842039,-0.575306276,-0.490881069,-0.713938429,-0.074581186,-0.171463238,0.626246588,-0.263642514,0.05588267,0.006581375,0.01487292,-1.539900885,0
93157,64276,1.1723716,0.014368696,0.63999653,0.945179528,-0.739578161,-0.893413147,0.035574763,-0.174190284,0.458797842,-0.19535357,-0.37135421,0.54916657,-0.135914203,-0.024919239,-0.228497247,-0.376175705,0.157858605,-0.803895224,0.081208244,-0.096482513,-0.195913634,-0.428245782,0.034926454,0.760322246,0.402296224,0.262924675,-0.006680183,0.015311256,0.038311174,0.594427258,0
85073,60592,-1.424899758,1.738034723,2.227973843,3.000014673,-1.303423505,0.756592044,-0.244696332,0.683957751,-0.936493156,0.418939051,-0.996149896,0.250781912,0.839797328,-0.216969604,0.388666546,-0.0064002,0.422871594,0.113801862,1.011541619,-0.062261592,0.036111071,0.176224243,-0.117617682,0.409994796,-0.003929107,0.183373706,-0.639641775,-0.283133905,0.087557387,3.058487207,0
53218,45872,-0.702604286,1.195338295,1.007851285,0.82091177,0.059254661,-0.143596082,0.349550205,0.466450377,-1.255584468,-0.352153999,1.600331386,1.384264637,0.90510596,0.73511789,0.423605491,-0.41711513,0.007457324,0.02174774,0.279200845,-0.031881881,0.317154644,0.836926963,-0.045310901,0.262573971,-0.318573258,-0.340219553,0.062409743,0.091013737,0.023940185,0.836396555,0
156152,107430,-0.015400993,0.570986995,1.405272119,-0.713577375,0.486385677,-0.011872655,0.593173344,-0.442901351,2.025929016,-0.485709278,1.750074796,-1.626517591,2.090776971,0.988780275,-0.738116876,0.24357735,-0.6058264,0.795255614,-0.193897534,-0.093717499,-0.221288079,-0.066954453,-0.018618141,-0.52489773,-0.68978729,-1.115619829,-0.473815256,-0.40161671,0.013449068,8.739597386,0
165670,117592,-0.200094704,1.140456771,-1.016188216,-0.731575617,0.818642437,-0.280784276,0.445224778,0.539398407,-0.300577549,-0.861403762,0.215502236,0.051433556,-0.833301824,-0.3484444,-0.838711916,0.8550977,0.138664406,0.586224743,0.272449181,-0.097963117,-0.297042379,-0.89471342,0.108832242,-0.015977105,-0.377621506,0.138473803,0.081820959,0.010871996,0.010540366,-6.013988079,0
62083,50122,0.670646787,-1.056304921,1.457740761,1.702484318,-1.166324176,1.530273715,-1.013733978,0.606218447,1.515180908,-0.328691029,0.074906633,1.226974446,-0.655736148,-0.757858546,-1.942511769,-0.472743882,0.260846753,0.015953582,0.178542921,0.162426831,0.092178918,0.343487162,-0.269010459,-0.270685203,0.422563735,-0.205168317,0.073449443,0.040394275,0.23579753,2.046586507,0
272971,165359,0.007528558,0.736635665,0.084300231,-0.781092274,0.628086492,-0.559430179,0.83341177,0.013983107,-0.141688897,-0.218144914,0.229005992,0.244137052,-0.807642131,0.448055102,-0.975396408,0.288941446,-0.784113566,0.01444331,0.368627052,-0.038781455,-0.250584955,-0.61985386,0.026359019,-0.51926294,-0.479770881,0.147655,0.241268734,0.080251486,0.010608822,-1.306349575,0
66549,52108,1.207572092,0.193759278,0.596344462,0.635858323,-0.442236727,-0.717688942,-0.009471416,-0.090413477,0.006342607,-0.118114778,0.305079643,0.575506417,0.245730228,0.290020437,1.264318289,-0.074981543,-0.008444726,-1.098890366,-0.6001777,-0.129220113,-0.208497782,-0.557996915,0.210373953,0.409887671,0.104242752,0.117418856,-0.016763952,0.024500877,-0.000256461,0.378047374,0
23808,32930,-8.326859866,4.584112576,-6.538208585,1.365144541,-5.404336887,-1.34951192,-2.906769365,5.401832918,-0.134244892,0.791998186,-1.928351811,1.322209174,-1.119127209,4.241978862,0.973385948,0.757430473,2.398035733,-0.136407199,-0.556933313,-0.126721801,0.245081096,0.019549908,0.117639474,0.38794724,-0.128662742,-0.347703469,0.169166872,-0.057009924,0.11174232,0.931832958,0
132554,80032,1.20769531,-0.495603505,0.188011158,0.256458375,-0.567163761,0.127867397,-0.498876533,0.142464801,-1.100158545,0.943637818,0.817635524,0.015190416,-0.725360092,0.607726845,0.52686024,-1.334233396,-0.230429186,1.556826554,-1.131473757,-0.514235597,-0.223844228,-0.250017763,-0.071595467,-0.342875577,0.463665529,-0.275531319,0.035962337,0.015753513,0.059968771,0.468417597,0
200936,133651,-0.73298864,-0.153294249,-1.822955307,-1.817740193,3.108468699,3.088888234,0.603461482,0.785653128,0.196521688,-0.295802699,-0.113911713,0.124104532,-0.381436333,0.406673683,0.15634433,-0.480160017,-0.438015095,-0.695606969,-0.184065213,0.264655463,-0.159398526,-0.413781762,0.150462165,0.699952286,0.200899399,-0.096884993,0.312953854,0.200323572,0.155480268,-6.62466878,0
153040,97812,-1.49295612,0.465804822,-0.282028864,-0.708928235,1.79915413,-1.905812838,1.571590208,-0.860391866,1.274488441,-0.142339258,0.33647594,-2.698015201,1.433102083,1.738098614,-0.588839629,-0.824895907,0.302447721,-0.284649054,-0.244984062,-0.277231912,-0.147703866,0.564238712,-0.227955594,0.003445679,0.451740691,0.159915642,0.084883098,0.121266803,0.039743833,-1.155950442,0
145344,86851,1.666600133,-0.457337315,-2.757152927,0.351767548,0.82726381,-1.059842309,1.25286961,-0.531288411,-0.312795529,0.107890137,1.038529907,1.225985062,0.336287117,1.010180606,-0.813459222,-0.812299955,-0.388712835,-0.028488104,0.294035257,0.289020591,0.48835692,1.049123258,-0.396223017,0.868313817,0.7480367,0.04602557,-0.127821249,-0.0452321,0.279628644,0.618389998,0
112351,72625,-0.131875079,0.282634837,1.411128149,0.241036324,0.033186303,-0.809997331,0.570787072,-0.474337359,-1.688933775,0.79338089,-0.488007392,0.09392939,1.400973381,-0.208010729,0.752472084,-1.969634954,-0.105272485,1.300452172,-0.341909344,-0.19701104,-0.197550511,0.074551102,-0.006558462,0.410039765,-0.470867337,-0.377208263,0.049118506,-0.045436002,0.031407734,-6.420380918,0
232897,147364,-0.188651356,1.228419979,-0.765951555,-0.509171935,0.650543925,-0.773560921,0.695402551,0.17403738,-0.188371082,-0.51903254,-1.628912467,0.052255503,0.478732544,0.643451321,0.479134455,-0.150252197,-0.556797522,0.309737541,0.245129257,-0.119556949,0.367703544,1.242318301,-0.182244236,-0.729260029,-0.67473042,-0.162424267,0.387408382,0.230827414,0.003222407,0.407834236,0
242977,151744,2.249750348,-0.862100727,-1.760314519,-1.135919902,-0.141479198,-0.58811277,-0.456820876,-0.255010186,-0.345594607,0.863036239,-1.447899393,-1.36377814,-0.492817373,0.13154636,0.552128729,1.205830068,-0.124727573,-0.867214901,0.695805573,0.003559236,0.39729858,1.047987191,-0.064500603,0.072445153,0.258669707,0.07842898,-0.050059947,-0.062524179,0.046206657,4.271865031,0
229591,145985,-0.613074958,1.420131445,-0.650975857,-0.422061619,0.803363707,-0.752919297,0.759587048,0.259082101,-0.180757433,-1.493837041,-1.408464674,0.183306797,0.845743345,-1.739491671,-0.969847514,0.356847591,1.009966052,0.477013972,0.003539987,0.028049187,0.036013217,0.381101249,-0.315168637,-0.675941968,-0.017671574,0.608877183,0.274878815,0.186240205,0.017752142,2.95080739,0
136444,81710,-3.361563437,3.058425401,-0.578168975,-0.310593064,-1.597727767,-0.860415413,-0.76254696,1.805105526,-0.115944746,0.990356896,0.954398995,1.533317714,0.600755078,1.002305471,0.067249577,0.710446134,-0.0886766,0.122210427,0.106570719,0.490001472,-0.255107916,-0.612979655,0.176942267,0.297998003,0.154056577,0.033565596,-0.02838626,-0.292482463,0.021328806,4.186390065,0
103828,68817,-1.474232172,-0.37485326,2.45942055,-1.096156299,-0.229352335,0.633512348,1.019733542,-0.397723643,1.18119675,0.043186737,1.213313975,0.695396018,-0.404893492,-1.276608048,-1.2767849,-0.202885803,-0.475825154,-0.598940811,-0.221340931,-0.070355799,-0.326209938,0.022477754,0.011473603,0.081286705,-0.22568916,0.711221219,-0.541571682,-0.398579873,0.173129734,1.5824126,0
